source,consumer_type,consumption_band,tax,iso2,period,metric_type,value,is_flagged
Eurostat,Non-household,MWH500-1999,X_VAT,EA,2022-S2,Electricity price (EUR per KWH),0.2148,
Eurostat,Non-household,MWH500-1999,X_VAT,EA,2023-S1,Electricity price (EUR per KWH),0.2232,
Eurostat,Non-household,MWH500-1999,X_VAT,EA,2023-S2,Electricity price (EUR per KWH),0.2088,
Eurostat,Non-household,MWH500-1999,X_VAT,EA,2024-S1,Electricity price (EUR per KWH),0.1925,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2007-S2,Electricity price (EUR per KWH),0.053,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2008-S1,Electricity price (EUR per KWH),0.0567,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2008-S2,Electricity price (EUR per KWH),0.0601,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2009-S1,Electricity price (EUR per KWH),0.0643,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2009-S2,Electricity price (EUR per KWH),0.0645,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2010-S1,Electricity price (EUR per KWH),0.0694,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2010-S2,Electricity price (EUR per KWH),0.0727,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2011-S1,Electricity price (EUR per KWH),0.0718,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2011-S2,Electricity price (EUR per KWH),0.0751,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2012-S1,Electricity price (EUR per KWH),0.0784,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2012-S2,Electricity price (EUR per KWH),0.0818,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2013-S1,Electricity price (EUR per KWH),0.0974,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2013-S2,Electricity price (EUR per KWH),0.097,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2014-S1,Electricity price (EUR per KWH),0.0916,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2014-S2,Electricity price (EUR per KWH),0.0931,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2015-S1,Electricity price (EUR per KWH),0.0889,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2015-S2,Electricity price (EUR per KWH),0.0958,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2016-S1,Electricity price (EUR per KWH),0.0878,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2016-S2,Electricity price (EUR per KWH),0.0896,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2017-S1,Electricity price (EUR per KWH),0.087,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2017-S2,Electricity price (EUR per KWH),0.0846,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2018-S1,Electricity price (EUR per KWH),0.0865,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2018-S2,Electricity price (EUR per KWH),0.0924,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2019-S1,Electricity price (EUR per KWH),0.0917,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2019-S2,Electricity price (EUR per KWH),0.0915,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2020-S1,Electricity price (EUR per KWH),0.0823,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2020-S2,Electricity price (EUR per KWH),0.0873,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2021-S1,Electricity price (EUR per KWH),0.0957,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2021-S2,Electricity price (EUR per KWH),0.1526,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2022-S1,Electricity price (EUR per KWH),0.1625,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2022-S2,Electricity price (EUR per KWH),0.2586,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2023-S1,Electricity price (EUR per KWH),0.1567,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2023-S2,Electricity price (EUR per KWH),0.157,
Eurostat,Non-household,MWH500-1999,X_VAT,EE,2024-S1,Electricity price (EUR per KWH),0.1429,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2007-S2,Electricity price (EUR per KWH),0.0789,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2008-S1,Electricity price (EUR per KWH),0.0861,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2008-S2,Electricity price (EUR per KWH),0.092,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2009-S1,Electricity price (EUR per KWH),0.0948,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2009-S2,Electricity price (EUR per KWH),0.0936,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2010-S1,Electricity price (EUR per KWH),0.0946,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2010-S2,Electricity price (EUR per KWH),0.1026,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2011-S1,Electricity price (EUR per KWH),0.1046,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2011-S2,Electricity price (EUR per KWH),0.1111,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2012-S1,Electricity price (EUR per KWH),0.1183,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2012-S2,Electricity price (EUR per KWH),0.1222,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2013-S1,Electricity price (EUR per KWH),0.1248,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2013-S2,Electricity price (EUR per KWH),0.1239,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2014-S1,Electricity price (EUR per KWH),0.1336,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2014-S2,Electricity price (EUR per KWH),0.1298,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2015-S1,Electricity price (EUR per KWH),0.1292,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2015-S2,Electricity price (EUR per KWH),0.115,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2016-S1,Electricity price (EUR per KWH),0.1173,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2016-S2,Electricity price (EUR per KWH),0.1115,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2017-S1,Electricity price (EUR per KWH),0.1073,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2017-S2,Electricity price (EUR per KWH),0.119,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2018-S1,Electricity price (EUR per KWH),0.1038,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2018-S2,Electricity price (EUR per KWH),0.105,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2019-S1,Electricity price (EUR per KWH),0.1074,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2019-S2,Electricity price (EUR per KWH),0.1084,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2020-S1,Electricity price (EUR per KWH),0.1076,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2020-S2,Electricity price (EUR per KWH),0.1059,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2021-S1,Electricity price (EUR per KWH),0.1174,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2021-S2,Electricity price (EUR per KWH),0.2238,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2022-S1,Electricity price (EUR per KWH),0.231,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2022-S2,Electricity price (EUR per KWH),0.2457,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2023-S1,Electricity price (EUR per KWH),0.1902,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2023-S2,Electricity price (EUR per KWH),0.1832,
Eurostat,Non-household,MWH500-1999,X_VAT,EL,2024-S1,Electricity price (EUR per KWH),0.1557,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2007-S2,Electricity price (EUR per KWH),0.0958,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2008-S1,Electricity price (EUR per KWH),0.0961,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2008-S2,Electricity price (EUR per KWH),0.1068,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2009-S1,Electricity price (EUR per KWH),0.1154,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2009-S2,Electricity price (EUR per KWH),0.112,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2010-S1,Electricity price (EUR per KWH),0.1167,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2010-S2,Electricity price (EUR per KWH),0.1093,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2011-S1,Electricity price (EUR per KWH),0.1137,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2011-S2,Electricity price (EUR per KWH),0.1156,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2012-S1,Electricity price (EUR per KWH),0.1214,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2012-S2,Electricity price (EUR per KWH),0.1196,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2013-S1,Electricity price (EUR per KWH),0.1224,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2013-S2,Electricity price (EUR per KWH),0.1202,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2014-S1,Electricity price (EUR per KWH),0.1246,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2014-S2,Electricity price (EUR per KWH),0.1167,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2015-S1,Electricity price (EUR per KWH),0.1173,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2015-S2,Electricity price (EUR per KWH),0.1133,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2016-S1,Electricity price (EUR per KWH),0.1105,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2016-S2,Electricity price (EUR per KWH),0.1029,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2017-S1,Electricity price (EUR per KWH),0.1061,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2017-S2,Electricity price (EUR per KWH),0.1032,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2018-S1,Electricity price (EUR per KWH),0.1059,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2018-S2,Electricity price (EUR per KWH),0.1098,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2019-S1,Electricity price (EUR per KWH),0.1148,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2019-S2,Electricity price (EUR per KWH),0.1104,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2020-S1,Electricity price (EUR per KWH),0.1076,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2020-S2,Electricity price (EUR per KWH),0.1175,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2021-S1,Electricity price (EUR per KWH),0.1074,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2021-S2,Electricity price (EUR per KWH),0.1459,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2022-S1,Electricity price (EUR per KWH),0.1879,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2022-S2,Electricity price (EUR per KWH),0.2202,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2023-S1,Electricity price (EUR per KWH),0.1597,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2023-S2,Electricity price (EUR per KWH),0.1536,
Eurostat,Non-household,MWH500-1999,X_VAT,ES,2024-S1,Electricity price (EUR per KWH),0.1371,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2007-S1,Electricity price (EUR per KWH),0.0879,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2007-S2,Electricity price (EUR per KWH),0.0857,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2008-S1,Electricity price (EUR per KWH),0.0968,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2008-S2,Electricity price (EUR per KWH),0.1007,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2009-S1,Electricity price (EUR per KWH),0.1047,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2009-S2,Electricity price (EUR per KWH),0.1011,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2010-S1,Electricity price (EUR per KWH),0.1035,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2010-S2,Electricity price (EUR per KWH),0.1042,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2011-S1,Electricity price (EUR per KWH),0.1106,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2011-S2,Electricity price (EUR per KWH),0.1113,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2012-S1,Electricity price (EUR per KWH),0.1146,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2012-S2,Electricity price (EUR per KWH),0.1144,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2013-S1,Electricity price (EUR per KWH),0.119,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2013-S2,Electricity price (EUR per KWH),0.117,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2014-S1,Electricity price (EUR per KWH),0.1215,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2014-S2,Electricity price (EUR per KWH),0.1181,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2015-S1,Electricity price (EUR per KWH),0.1172,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2015-S2,Electricity price (EUR per KWH),0.1144,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2016-S1,Electricity price (EUR per KWH),0.1131,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2016-S2,Electricity price (EUR per KWH),0.1113,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2017-S1,Electricity price (EUR per KWH),0.1132,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2017-S2,Electricity price (EUR per KWH),0.1117,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2018-S1,Electricity price (EUR per KWH),0.1129,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2018-S2,Electricity price (EUR per KWH),0.1128,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2019-S1,Electricity price (EUR per KWH),0.1215,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2019-S2,Electricity price (EUR per KWH),0.119,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2020-S1,Electricity price (EUR per KWH),0.1253,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2020-S2,Electricity price (EUR per KWH),0.1251,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2021-S1,Electricity price (EUR per KWH),0.1285,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2021-S2,Electricity price (EUR per KWH),0.1442,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2022-S1,Electricity price (EUR per KWH),0.1833,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2022-S2,Electricity price (EUR per KWH),0.2104,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2023-S1,Electricity price (EUR per KWH),0.2151,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2023-S2,Electricity price (EUR per KWH),0.2008,
Eurostat,Non-household,MWH500-1999,X_VAT,EU27_2020,2024-S1,Electricity price (EUR per KWH),0.1867,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2007-S1,Electricity price (EUR per KWH),0.0577,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2007-S2,Electricity price (EUR per KWH),0.0586,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2008-S1,Electricity price (EUR per KWH),0.064,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2008-S2,Electricity price (EUR per KWH),0.0674,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2009-S1,Electricity price (EUR per KWH),0.0689,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2009-S2,Electricity price (EUR per KWH),0.0683,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2010-S1,Electricity price (EUR per KWH),0.0693,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2010-S2,Electricity price (EUR per KWH),0.0683,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2011-S1,Electricity price (EUR per KWH),0.0756,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2011-S2,Electricity price (EUR per KWH),0.075,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2012-S1,Electricity price (EUR per KWH),0.0755,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2012-S2,Electricity price (EUR per KWH),0.0744,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2013-S1,Electricity price (EUR per KWH),0.0749,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2013-S2,Electricity price (EUR per KWH),0.0749,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2014-S1,Electricity price (EUR per KWH),0.0734,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2014-S2,Electricity price (EUR per KWH),0.0722,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2015-S1,Electricity price (EUR per KWH),0.0707,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2015-S2,Electricity price (EUR per KWH),0.0706,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2016-S1,Electricity price (EUR per KWH),0.0685,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2016-S2,Electricity price (EUR per KWH),0.0694,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2017-S1,Electricity price (EUR per KWH),0.0667,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2017-S2,Electricity price (EUR per KWH),0.0676,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2018-S1,Electricity price (EUR per KWH),0.0681,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2018-S2,Electricity price (EUR per KWH),0.0707,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2019-S1,Electricity price (EUR per KWH),0.0709,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2019-S2,Electricity price (EUR per KWH),0.0721,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2020-S1,Electricity price (EUR per KWH),0.0695,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2020-S2,Electricity price (EUR per KWH),0.0759,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2021-S1,Electricity price (EUR per KWH),0.0676,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2021-S2,Electricity price (EUR per KWH),0.08,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2022-S1,Electricity price (EUR per KWH),0.0808,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2022-S2,Electricity price (EUR per KWH),0.115,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2023-S1,Electricity price (EUR per KWH),0.0957,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2023-S2,Electricity price (EUR per KWH),0.0885,
Eurostat,Non-household,MWH500-1999,X_VAT,FI,2024-S1,Electricity price (EUR per KWH),0.0928,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2007-S2,Electricity price (EUR per KWH),0.0574,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2008-S1,Electricity price (EUR per KWH),0.0651,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2008-S2,Electricity price (EUR per KWH),0.0617,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2009-S1,Electricity price (EUR per KWH),0.0725,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2009-S2,Electricity price (EUR per KWH),0.0648,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2010-S1,Electricity price (EUR per KWH),0.0778,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2010-S2,Electricity price (EUR per KWH),0.0716,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2011-S1,Electricity price (EUR per KWH),0.0849,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2011-S2,Electricity price (EUR per KWH),0.0808,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2012-S1,Electricity price (EUR per KWH),0.0949,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2012-S2,Electricity price (EUR per KWH),0.0795,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2013-S1,Electricity price (EUR per KWH),0.0968,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2013-S2,Electricity price (EUR per KWH),0.0855,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2014-S1,Electricity price (EUR per KWH),0.0986,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2014-S2,Electricity price (EUR per KWH),0.0938,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2015-S1,Electricity price (EUR per KWH),0.1027,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2015-S2,Electricity price (EUR per KWH),0.0951,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2016-S1,Electricity price (EUR per KWH),0.0962,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2016-S2,Electricity price (EUR per KWH),0.0903,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2017-S1,Electricity price (EUR per KWH),0.0978,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2017-S2,Electricity price (EUR per KWH),0.092,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2018-S1,Electricity price (EUR per KWH),0.0982,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2018-S2,Electricity price (EUR per KWH),0.0889,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2019-S1,Electricity price (EUR per KWH),0.1024,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2019-S2,Electricity price (EUR per KWH),0.095,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2020-S1,Electricity price (EUR per KWH),0.1057,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2020-S2,Electricity price (EUR per KWH),0.0954,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2021-S1,Electricity price (EUR per KWH),0.1057,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2021-S2,Electricity price (EUR per KWH),0.1018,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2022-S1,Electricity price (EUR per KWH),0.1273,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2022-S2,Electricity price (EUR per KWH),0.1267,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2023-S1,Electricity price (EUR per KWH),0.2529,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2023-S2,Electricity price (EUR per KWH),0.2133,
Eurostat,Non-household,MWH500-1999,X_VAT,FR,2024-S1,Electricity price (EUR per KWH),0.1711,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2007-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2008-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2008-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2009-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2009-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2010-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2010-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2011-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2011-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2012-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,MWH500-1999,X_VAT,GE,2012-S2,Electricity price (EUR per KWH),,
